semana,sku,stock_cajas,demanda_semana,reabasto_cajas,dias_inventario,quiebre_stock,merma_cajas,punto_reorden
2024-02-19,SKU016,1213,572,0,14.8,0,7,1716
2024-02-26,SKU016,891,315,0,19.8,0,10,945
2024-03-04,SKU016,3353,691,3163,34.0,0,27,2073
2024-03-11,SKU016,2777,549,0,35.4,0,25,1647
2024-03-18,SKU016,2048,704,0,20.4,0,21,2112
2024-03-25,SKU016,1706,321,0,37.2,0,14,963
2024-04-01,SKU016,5833,701,4842,58.2,0,35,2103
2024-04-08,SKU016,5113,685,0,52.2,0,57,2055
2024-04-15,SKU016,4292,764,0,39.3,0,19,2292
2024-04-22,SKU016,3559,714,0,34.9,0,47,2142
2024-04-29,SKU016,2928,584,0,35.1,0,26,1752
2024-05-06,SKU016,2372,530,0,31.3,0,12,1590
2024-05-13,SKU016,1738,622,0,19.6,0,0,1866
2024-05-20,SKU016,3809,644,2715,41.4,0,3,1932
2024-05-27,SKU016,3381,425,0,55.7,0,31,1275
2024-06-03,SKU016,2899,451,0,45.0,0,17,1353
2024-06-10,SKU016,2029,853,0,16.7,0,16,2559
2024-06-17,SKU016,1634,379,0,30.2,0,19,1137
2024-06-24,SKU016,5732,629,4746,63.8,0,12,1887
2024-07-01,SKU016,5400,320,0,118.1,0,8,960
2024-07-08,SKU016,4749,643,0,51.7,0,13,1929
2024-07-15,SKU016,4072,664,0,42.9,0,28,1992
2024-07-22,SKU016,3359,685,0,34.3,0,27,2055
2024-07-29,SKU016,2886,446,0,45.3,0,8,1338
2024-08-05,SKU016,2424,454,0,37.4,0,4,1362
2024-08-12,SKU016,1767,653,0,18.9,0,2,1959
2024-08-19,SKU016,4778,800,3813,41.8,0,63,2400
2024-08-26,SKU016,4198,517,0,56.8,0,4,1551
2024-09-02,SKU016,3664,530,0,48.4,0,44,1590
2024-09-09,SKU016,2734,886,0,21.6,0,30,2658
2024-09-16,SKU016,1941,763,0,17.8,0,18,2289
2024-09-23,SKU016,1490,433,0,24.1,0,14,1299
2024-09-30,SKU016,4840,888,4252,38.2,0,30,2664
2024-10-07,SKU016,4224,586,0,50.5,0,8,1758
2024-10-14,SKU016,3587,629,0,39.9,0,35,1887
2024-10-21,SKU016,3112,440,0,49.5,0,16,1320
2024-10-28,SKU016,2215,881,0,17.6,0,9,2643
2024-11-04,SKU016,1525,681,0,15.7,0,22,2043
2024-11-11,SKU016,3405,578,2480,41.2,0,25,1734
2024-11-18,SKU016,2483,897,0,19.4,0,15,2691
2024-11-25,SKU016,1869,599,0,21.8,0,17,1797
2024-12-02,SKU016,1633,219,0,52.2,0,22,657
2024-12-09,SKU016,8499,1024,7912,58.1,0,92,3072
2024-12-16,SKU016,7747,660,0,82.2,0,35,1980
2024-12-23,SKU016,6875,837,0,57.5,0,58,2511
2024-12-30,SKU016,6726,91,0,365.0,0,21,273
2023-01-02,SKU017,1232,265,1092,32.5,0,16,795
2023-01-09,SKU017,3820,461,3065,58.0,0,39,1383
2023-01-16,SKU017,3500,281,0,87.2,0,10,843
2023-01-23,SKU017,3218,272,0,82.8,0,32,816
2023-01-30,SKU017,2581,605,0,29.9,0,29,1815
2023-02-06,SKU017,1920,632,0,21.3,0,25,1896
2023-02-13,SKU017,1517,378,0,28.1,0,9,1134
2023-02-20,SKU017,6920,837,6249,57.9,0,68,2511
2023-02-27,SKU017,6354,498,0,89.3,0,72,1494
2023-03-06,SKU017,5691,591,0,67.4,0,15,1773
2023-03-13,SKU017,5288,388,0,95.4,0,55,1164
2023-03-20,SKU017,4830,403,0,83.9,0,22,1209
2023-03-27,SKU017,4302,506,0,59.5,0,12,1518
2023-04-03,SKU017,3865,425,0,63.7,0,1,1275
2023-04-10,SKU017,3167,697,0,31.8,0,16,2091
2023-04-17,SKU017,2774,377,0,51.5,0,30,1131
2023-04-24,SKU017,2291,453,0,35.4,0,8,1359
2023-05-01,SKU017,5154,898,3769,40.2,0,73,2694
2023-05-08,SKU017,4615,466,0,69.3,0,10,1398
2023-05-15,SKU017,3729,876,0,29.8,0,43,2628
2023-05-22,SKU017,2561,1125,0,15.9,0,8,3375
2023-05-29,SKU017,1780,773,0,16.1,0,8,2319
2023-06-05,SKU017,1199,573,0,14.6,0,3,1719
2023-06-12,SKU017,3782,637,3223,41.6,0,10,1911
2023-06-19,SKU017,2757,1015,0,19.0,0,34,3045
2023-06-26,SKU017,2099,624,0,23.5,0,17,1872
2023-07-03,SKU017,7644,817,6379,65.5,0,80,2451
2023-07-10,SKU017,6297,1267,0,34.8,0,9,3801
2023-07-17,SKU017,5421,867,0,43.8,0,35,2601
2023-07-24,SKU017,4907,479,0,71.7,0,73,1437
2023-07-31,SKU017,3737,1097,0,23.8,0,36,3291
2023-08-07,SKU017,2838,863,0,23.0,0,33,2589
2023-08-14,SKU017,2003,802,0,17.5,0,12,2406
2023-08-21,SKU017,7935,1074,7018,51.7,0,106,3222
2023-08-28,SKU017,6969,860,0,56.7,0,31,2580
2023-09-04,SKU017,6323,615,0,72.0,0,82,1845
2023-09-11,SKU017,5770,471,0,85.8,0,14,1413
2023-09-18,SKU017,5598,158,0,248.0,0,6,474
2023-09-25,SKU017,4825,767,0,44.0,0,54,2301
2023-10-02,SKU017,4385,386,0,79.5,0,37,1158
2023-10-09,SKU017,3755,593,0,44.3,0,9,1779
2023-10-16,SKU017,3170,576,0,38.5,0,23,1728
2023-10-23,SKU017,2275,872,0,18.3,0,5,2616
2023-10-30,SKU017,1632,638,0,17.9,0,14,1914
2023-11-06,SKU017,1291,327,0,27.6,0,9,981
2023-11-13,SKU017,937,345,0,19.0,0,4,1035
2023-11-20,SKU017,3464,373,2904,65.0,0,15,1119
2023-11-27,SKU017,3149,300,0,73.5,0,20,900
2023-12-04,SKU017,2590,539,0,33.6,0,25,1617
2023-12-11,SKU017,2085,480,0,30.4,0,5,1440
2023-12-18,SKU017,1452,628,0,16.2,0,13,1884
2023-12-25,SKU017,1098,341,0,22.5,0,5,1023
2024-01-01,SKU017,3327,433,2667,53.8,0,19,1299
2024-01-08,SKU017,2768,540,0,35.9,0,31,1620
2024-01-15,SKU017,2230,507,0,30.8,0,18,1521
2024-01-22,SKU017,1787,425,0,29.4,0,8,1275
2024-01-29,SKU017,5869,599,4689,68.6,0,37,1797
2024-02-05,SKU017,5302,530,0,70.0,0,43,1590
2024-02-12,SKU017,4780,479,0,69.9,0,13,1437
2024-02-19,SKU017,4307,460,0,65.5,0,38,1380
2024-02-26,SKU017,3780,489,0,54.1,0,28,1467
2024-03-04,SKU017,3183,569,0,39.2,0,28,1707
2024-03-11,SKU017,2777,378,0,51.4,0,30,1134
2024-03-18,SKU017,2158,589,0,25.6,0,6,1767
2024-03-25,SKU017,1758,394,0,31.2,0,15,1182
2024-04-01,SKU017,5456,738,4451,51.8,0,56,2214
2024-04-08,SKU017,4767,633,0,52.7,0,11,1899
2024-04-15,SKU017,4103,653,0,44.0,0,6,1959
2024-04-22,SKU017,3470,627,0,38.7,0,6,1881
2024-04-29,SKU017,2468,996,0,17.3,0,8,2988
2024-05-06,SKU017,1830,630,0,20.3,0,22,1890
2024-05-13,SKU017,4488,672,3352,46.7,0,13,2016
2024-05-20,SKU017,3263,1212,0,18.8,0,1,3636
2024-05-27,SKU017,2277,985,0,16.2,0,33,2955
2024-06-03,SKU017,6848,1126,5730,42.6,0,59,3378
2024-06-10,SKU017,6238,551,0,79.2,0,66,1653
2024-06-17,SKU017,5583,589,0,66.4,0,56,1767
2024-06-24,SKU017,4452,1075,0,29.0,0,60,3225
2024-07-01,SKU017,3654,738,0,34.7,0,18,2214
2024-07-08,SKU017,2901,735,0,27.6,0,39,2205
2024-07-15,SKU017,2114,748,0,19.8,0,6,2244
2024-07-22,SKU017,7123,719,5734,69.3,0,25,2157
2024-07-29,SKU017,5815,1283,0,31.7,0,3,3849
2024-08-05,SKU017,4521,1291,0,24.5,0,43,3873
2024-08-12,SKU017,4043,435,0,65.1,0,46,1305
2024-08-19,SKU017,2789,1208,0,16.2,0,1,3624
2024-08-26,SKU017,7996,1003,6211,55.8,0,45,3009
2024-09-02,SKU017,7358,593,0,86.9,0,43,1779
2024-09-09,SKU017,6720,595,0,79.1,0,50,1785
2024-09-16,SKU017,6009,661,0,63.6,0,17,1983
2024-09-23,SKU017,5564,428,0,91.0,0,53,1284
2024-09-30,SKU017,5030,481,0,73.2,0,5,1443
2024-10-07,SKU017,4276,749,0,40.0,0,17,2247
2024-10-14,SKU017,3847,412,0,65.4,0,21,1236
2024-10-21,SKU017,3196,630,0,35.5,0,4,1890
2024-10-28,SKU017,2761,431,0,44.8,0,9,1293
2024-11-04,SKU017,2273,479,0,33.2,0,14,1437
2024-11-11,SKU017,1851,408,0,31.8,0,27,1224
2024-11-18,SKU017,1461,363,0,28.2,0,2,1089
2024-11-25,SKU017,1023,436,0,16.4,0,4,1308
2024-12-02,SKU017,687,332,0,14.5,0,6,996
2024-12-09,SKU017,3087,404,2810,53.5,0,15,1212
2024-12-16,SKU017,2631,441,0,41.8,0,5,1323
2024-12-23,SKU017,2390,236,0,70.9,0,20,708
2024-12-30,SKU017,2251,119,0,132.4,0,8,357
2023-01-02,SKU018,3013,499,3097,42.3,0,40,1497
2023-01-09,SKU018,2536,437,0,40.6,0,3,1311
2023-01-16,SKU018,2035,498,0,28.6,0,1,1494
2023-01-23,SKU018,1577,457,0,24.2,0,15,1371
2023-01-30,SKU018,3791,673,2902,39.4,0,41,2019
2023-02-06,SKU018,3218,532,0,42.3,0,34,1596
2023-02-13,SKU018,2600,584,0,31.2,0,38,1752
2023-02-20,SKU018,1860,702,0,18.5,0,8,2106
2023-02-27,SKU018,1422,430,0,23.1,0,13,1290
2023-03-06,SKU018,1034,375,0,19.3,0,9,1125
2023-03-13,SKU018,3090,489,2554,44.2,0,29,1467
2023-03-20,SKU018,8394,1095,6428,53.7,0,66,3285
2023-03-27,SKU018,7880,448,0,123.1,0,5,1344
2023-04-03,SKU018,7150,725,0,69.0,0,26,2175
2023-04-10,SKU018,6637,487,0,95.4,0,6,1461
2023-04-17,SKU018,5954,677,0,61.6,0,18,2031
2023-04-24,SKU018,5522,414,0,93.4,0,53,1242
2023-05-01,SKU018,4604,865,0,37.3,0,46,2595
2023-05-08,SKU018,3806,752,0,35.4,0,9,2256
2023-05-15,SKU018,2933,864,0,23.8,0,19,2592
2023-05-22,SKU018,2373,541,0,30.7,0,35,1623
2023-05-29,SKU018,1793,545,0,23.0,0,14,1635
2023-06-05,SKU018,1357,422,0,22.5,0,15,1266
2023-06-12,SKU018,4084,535,3277,53.4,0,43,1605
2023-06-19,SKU018,3050,991,0,21.5,0,18,2973
2023-06-26,SKU018,2500,532,0,32.9,0,2,1596
2023-07-03,SKU018,1798,700,0,18.0,0,3,2100
2023-07-10,SKU018,5546,746,4497,52.0,0,66,2238
2023-07-17,SKU018,4927,553,0,62.4,0,19,1659
2023-07-24,SKU018,4041,867,0,32.6,0,25,2601
2023-07-31,SKU018,3369,647,0,36.4,0,37,1941
2023-08-07,SKU018,2826,506,0,39.1,0,40,1518
2023-08-14,SKU018,2446,340,0,50.4,0,30,1020
2023-08-21,SKU018,1964,452,0,30.4,0,20,1356
2023-08-28,SKU018,1614,330,0,34.2,0,8,990
2023-09-04,SKU018,4520,699,3613,45.3,0,6,2097
2023-09-11,SKU018,4079,435,0,65.6,0,57,1305
2023-09-18,SKU018,3557,465,0,53.5,0,9,1395
2023-09-25,SKU018,3231,317,0,71.3,0,22,951
2023-10-02,SKU018,2820,389,0,50.7,0,1,1167
2023-10-09,SKU018,2052,767,0,18.7,0,19,2301
2023-10-16,SKU018,1531,502,0,21.3,0,19,1506
2023-10-23,SKU018,7263,893,6644,56.9,0,72,2679
2023-10-30,SKU018,6355,836,0,53.2,0,93,2508
2023-11-06,SKU018,5357,905,0,41.4,0,9,2715
2023-11-13,SKU018,4413,935,0,33.0,0,0,2805
2023-11-20,SKU018,3441,972,0,24.8,0,27,2916
2023-11-27,SKU018,2568,846,0,21.2,0,36,2538
2023-12-04,SKU018,7132,961,5561,51.9,0,75,2883
2023-12-11,SKU018,6360,697,0,63.9,0,7,2091
2023-12-18,SKU018,5592,761,0,51.4,0,66,2283
2023-12-25,SKU018,4818,708,0,47.6,0,58,2124
2024-01-01,SKU018,4342,418,0,72.7,0,30,1254
2024-01-08,SKU018,3692,620,0,41.7,0,46,1860
2024-01-15,SKU018,3370,276,0,85.5,0,42,828
2024-01-22,SKU018,2914,414,0,49.3,0,7,1242
2024-01-29,SKU018,2323,584,0,27.8,0,11,1752
2024-02-05,SKU018,1816,496,0,25.6,0,25,1488
2024-02-12,SKU018,1324,467,0,19.8,0,5,1401
2024-02-19,SKU018,4700,635,4016,51.8,0,66,1905
2024-02-26,SKU018,3970,664,0,41.9,0,33,1992
2024-03-04,SKU018,3400,537,0,44.3,0,32,1611
2024-03-11,SKU018,2868,500,0,40.2,0,11,1500
2024-03-18,SKU018,2208,649,0,23.8,0,24,1947
2024-03-25,SKU018,1524,660,0,16.2,0,18,1980
2024-04-01,SKU018,4269,657,3420,45.5,0,34,1971
2024-04-08,SKU018,3526,709,0,34.8,0,4,2127
2024-04-15,SKU018,2610,912,0,20.0,0,37,2736
2024-04-22,SKU018,1855,718,0,18.1,0,16,2154
2024-04-29,SKU018,5329,643,4133,58.0,0,77,1929
2024-05-06,SKU018,4948,304,0,113.9,0,25,912
2024-05-13,SKU018,4352,571,0,53.4,0,41,1713
2024-05-20,SKU018,3560,751,0,33.2,0,21,2253
2024-05-27,SKU018,3008,531,0,39.7,0,1,1593
2024-06-03,SKU018,2223,784,0,19.8,0,16,2352
2024-06-10,SKU018,1696,511,0,23.2,0,3,1533
2024-06-17,SKU018,1254,439,0,20.0,0,7,1317
2024-06-24,SKU018,3781,535,3069,49.5,0,36,1605
2024-07-01,SKU018,2921,824,0,24.8,0,33,2472
2024-07-08,SKU018,2219,669,0,23.2,0,2,2007
2024-07-15,SKU018,1634,583,0,19.6,0,1,1749
2024-07-22,SKU018,5063,1047,4477,33.8,0,37,3141
2024-07-29,SKU018,4296,730,0,41.2,0,34,2190
2024-08-05,SKU018,3611,651,0,38.8,0,48,1953
2024-08-12,SKU018,3042,521,0,40.9,0,35,1563
2024-08-19,SKU018,2140,867,0,17.3,0,19,2601
2024-08-26,SKU018,1437,684,0,14.7,0,0,2052
2024-09-02,SKU018,1050,387,0,19.0,0,9,1161
2024-09-09,SKU018,3429,415,2803,57.8,0,38,1245
2024-09-16,SKU018,2663,728,0,25.6,0,16,2184
2024-09-23,SKU018,2206,441,0,35.0,0,0,1323
2024-09-30,SKU018,1639,567,0,20.2,0,7,1701
2024-10-07,SKU018,1129,503,0,15.7,0,10,1509
2024-10-14,SKU018,788,331,0,16.7,0,1,993
2024-10-21,SKU018,4446,565,4224,55.1,0,47,1695
2024-10-28,SKU018,3730,669,0,39.0,0,47,2007
2024-11-04,SKU018,3179,504,0,44.2,0,34,1512
2024-11-11,SKU018,2325,820,0,19.8,0,23,2460
2024-11-18,SKU018,1692,610,0,19.4,0,7,1830
2024-11-25,SKU018,1194,491,0,17.0,0,17,1473
2024-12-02,SKU018,3854,566,3243,47.7,0,25,1698
2024-12-09,SKU018,3138,691,0,31.8,0,35,2073
2024-12-16,SKU018,2155,948,0,15.9,0,1,2844
2024-12-23,SKU018,1668,486,0,24.0,0,0,1458
2024-12-30,SKU018,1576,92,0,119.9,0,13,276
2023-01-02,SKU019,3378,498,3645,47.5,0,34,1494
2023-01-09,SKU019,2687,657,0,28.6,0,36,1971
2023-01-16,SKU019,2145,506,0,29.7,0,29,1518
2023-01-23,SKU019,1629,487,0,23.4,0,6,1461
2023-01-30,SKU019,1207,416,0,20.3,0,6,1248
2023-02-06,SKU019,4612,726,4137,44.5,0,33,2178
2023-02-13,SKU019,4069,510,0,55.8,0,20,1530
2023-02-20,SKU019,3269,780,0,29.3,0,0,2340
2023-02-27,SKU019,2387,882,0,18.9,0,30,2646
2023-03-06,SKU019,7703,920,6266,58.6,0,111,2760
2023-03-13,SKU019,6985,607,0,80.6,0,18,1821
2023-03-20,SKU019,6321,646,0,68.5,0,64,1938
2023-03-27,SKU019,5581,676,0,57.8,0,36,2028
2023-04-03,SKU019,5070,475,0,74.7,0,11,1425
2023-04-10,SKU019,4476,583,0,53.7,0,51,1749
2023-04-17,SKU019,3836,589,0,45.6,0,8,1767
2023-04-24,SKU019,3095,733,0,29.6,0,0,2199
2023-05-01,SKU019,2289,806,0,19.9,0,12,2418
2023-05-08,SKU019,6018,761,4502,55.4,0,79,2283
2023-05-15,SKU019,5406,533,0,71.0,0,64,1599
2023-05-22,SKU019,4712,630,0,52.4,0,44,1890
2023-05-29,SKU019,3990,678,0,41.2,0,27,2034
2023-06-05,SKU019,3347,616,0,38.0,0,38,1848
2023-06-12,SKU019,2663,646,0,28.9,0,12,1938
2023-06-19,SKU019,2223,428,0,36.4,0,15,1284
2023-06-26,SKU019,1782,426,0,29.3,0,17,1278
2023-07-03,SKU019,5250,830,4315,44.3,0,67,2490
2023-07-10,SKU019,4542,641,0,49.6,0,21,1923
2023-07-17,SKU019,3755,766,0,34.3,0,43,2298
2023-07-24,SKU019,3017,695,0,30.4,0,39,2085
2023-07-31,SKU019,2329,649,0,25.1,0,22,1947
2023-08-07,SKU019,6681,815,5189,57.4,0,2,2445
2023-08-14,SKU019,5852,827,0,49.5,0,78,2481
2023-08-21,SKU019,5005,769,0,45.6,0,51,2307
2023-08-28,SKU019,4355,599,0,50.9,0,18,1797
2023-09-04,SKU019,3252,1085,0,21.0,0,33,3255
2023-09-11,SKU019,2659,560,0,33.2,0,23,1680
2023-09-18,SKU019,2090,546,0,26.8,0,26,1638
2023-09-25,SKU019,5179,730,3845,49.7,0,15,2190
2023-10-02,SKU019,4577,587,0,54.6,0,2,1761
2023-10-09,SKU019,4059,516,0,55.1,0,40,1548
2023-10-16,SKU019,3052,967,0,22.1,0,11,2901
2023-10-23,SKU019,2426,615,0,27.6,0,11,1845
2023-10-30,SKU019,6940,931,5456,52.2,0,32,2793
2023-11-06,SKU019,6132,776,0,55.3,0,41,2328
2023-11-13,SKU019,5291,800,0,46.3,0,73,2400
2023-11-20,SKU019,4271,947,0,31.6,0,0,2841
2023-11-27,SKU019,3581,690,0,36.3,0,3,2070
2023-12-04,SKU019,2841,737,0,27.0,0,20,2211
2023-12-11,SKU019,2382,439,0,38.0,0,19,1317
2023-12-18,SKU019,1875,488,0,26.9,0,16,1464
2023-12-25,SKU019,1265,594,0,14.9,0,6,1782
2024-01-01,SKU019,5560,880,5181,44.2,0,9,2640
2024-01-08,SKU019,4629,922,0,35.1,0,17,2766
2024-01-15,SKU019,3990,622,0,44.9,0,6,1866
2024-01-22,SKU019,3449,535,0,45.1,0,0,1605
2024-01-29,SKU019,2568,881,0,20.4,0,38,2643
2024-02-05,SKU019,2034,496,0,28.7,0,1,1488
2024-02-12,SKU019,6585,684,5236,67.4,0,96,2052
2024-02-19,SKU019,5880,609,0,67.6,0,77,1827
2024-02-26,SKU019,5233,570,0,64.3,0,28,1710
2024-03-04,SKU019,4551,654,0,48.7,0,53,1962
2024-03-11,SKU019,3821,677,0,39.5,0,0,2031
2024-03-18,SKU019,3202,619,0,36.2,0,22,1857
2024-03-25,SKU019,2362,818,0,20.2,0,31,2454
2024-04-01,SKU019,6709,780,5158,60.2,0,74,2340
2024-04-08,SKU019,5806,829,0,49.0,0,26,2487
2024-04-15,SKU019,5298,482,0,76.9,0,61,1446
2024-04-22,SKU019,4505,732,0,43.1,0,26,2196
2024-04-29,SKU019,3870,609,0,44.5,0,33,1827
2024-05-06,SKU019,3112,725,0,30.0,0,2,2175
2024-05-13,SKU019,2429,681,0,25.0,0,0,2043
2024-05-20,SKU019,7893,884,6348,62.5,0,3,2652
2024-05-27,SKU019,7232,658,0,76.9,0,75,1974
2024-06-03,SKU019,6342,815,0,54.5,0,11,2445
2024-06-10,SKU019,5445,886,0,43.0,0,56,2658
2024-06-17,SKU019,4571,818,0,39.1,0,2,2454
2024-06-24,SKU019,3940,629,0,43.8,0,26,1887
2024-07-01,SKU019,3325,589,0,39.5,0,34,1767
2024-07-08,SKU019,2538,753,0,23.6,0,6,2259
2024-07-15,SKU019,2045,487,0,29.4,0,5,1461
2024-07-22,SKU019,4782,684,3426,48.9,0,65,2052
2024-07-29,SKU019,4128,589,0,49.1,0,59,1767
2024-08-05,SKU019,3529,540,0,45.7,0,48,1620
2024-08-12,SKU019,2951,530,0,39.0,0,26,1590
2024-08-19,SKU019,2375,550,0,30.2,0,4,1650
2024-08-26,SKU019,1987,384,0,36.2,0,7,1152
2024-09-02,SKU019,1458,522,0,19.6,0,19,1566
2024-09-09,SKU019,3595,605,2761,41.6,0,13,1815
2024-09-16,SKU019,2677,905,0,20.7,0,14,2715
2024-09-23,SKU019,1794,869,0,14.5,0,13,2607
2024-09-30,SKU019,1335,446,0,21.0,0,1,1338
2024-10-07,SKU019,943,391,0,16.9,0,5,1173
2024-10-14,SKU019,4409,591,4062,52.2,0,37,1773
2024-10-21,SKU019,3431,941,0,25.5,0,20,2823
2024-10-28,SKU019,2463,948,0,18.2,0,35,2844
2024-11-04,SKU019,1707,721,0,16.6,0,19,2163
2024-11-11,SKU019,6105,765,5182,55.9,0,52,2295
2024-11-18,SKU019,5441,612,0,62.2,0,25,1836
2024-11-25,SKU019,4804,612,0,54.9,0,9,1836
2024-12-02,SKU019,3976,819,0,34.0,0,48,2457
2024-12-09,SKU019,3385,543,0,43.6,0,46,1629
2024-12-16,SKU019,2435,904,0,18.9,0,36,2712
2024-12-23,SKU019,8892,939,7432,66.3,0,90,2817
2024-12-30,SKU019,8535,267,0,223.8,0,120,801
2023-01-02,SKU020,1539,176,1211,61.2,0,14,528
2023-01-09,SKU020,4159,673,3307,43.3,0,41,2019
2023-01-16,SKU020,3343,775,0,30.2,0,14,2325
2023-01-23,SKU020,3030,299,0,70.9,0,30,897
2023-01-30,SKU020,2571,429,0,42.0,0,2,1287
2023-02-06,SKU020,2219,350,0,44.4,0,30,1050
2023-02-13,SKU020,1782,407,0,30.6,0,18,1221
2023-02-20,SKU020,4536,590,3362,53.8,0,12,1770
2023-02-27,SKU020,3962,562,0,49.3,0,57,1686
2023-03-06,SKU020,3459,446,0,54.3,0,17,1338
2023-03-13,SKU020,2955,487,0,42.5,0,7,1461
2023-03-20,SKU020,2295,653,0,24.6,0,1,1959
2023-03-27,SKU020,1638,656,0,17.5,0,18,1968
2023-04-03,SKU020,1461,159,0,64.3,0,10,477
2023-04-10,SKU020,5006,758,4313,46.2,0,69,2274
2023-04-17,SKU020,4247,690,0,43.1,0,26,2070
2023-04-24,SKU020,3643,578,0,44.1,0,11,1734
2023-05-01,SKU020,2723,909,0,21.0,0,39,2727
2023-05-08,SKU020,2054,630,0,22.8,0,3,1890
2023-05-15,SKU020,1603,448,0,25.0,0,23,1344
2023-05-22,SKU020,4604,639,3663,50.4,0,34,1917
2023-05-29,SKU020,4047,523,0,54.2,0,41,1569
2023-06-05,SKU020,3527,479,0,51.5,0,45,1437
2023-06-12,SKU020,3045,437,0,48.8,0,21,1311
2023-06-19,SKU020,2314,710,0,22.8,0,31,2130
2023-06-26,SKU020,1709,574,0,20.8,0,23,1722
2023-07-03,SKU020,4627,586,3527,55.3,0,3,1758
2023-07-10,SKU020,3838,786,0,34.2,0,29,2358
2023-07-17,SKU020,3220,589,0,38.3,0,16,1767
2023-07-24,SKU020,2760,444,0,43.5,0,30,1332
2023-07-31,SKU020,2051,679,0,21.1,0,23,2037
2023-08-07,SKU020,1468,560,0,18.3,0,21,1680
2023-08-14,SKU020,989,458,0,15.1,0,9,1374
2023-08-21,SKU020,687,293,0,16.4,0,0,879
2023-08-28,SKU020,2582,533,2428,33.9,0,30,1599
2023-09-04,SKU020,2036,516,0,27.6,0,6,1548
2023-09-11,SKU020,1531,499,0,21.5,0,1,1497
2023-09-18,SKU020,1263,267,0,33.1,0,6,801
2023-09-25,SKU020,4082,515,3340,55.5,0,15,1545
2023-10-02,SKU020,3551,516,0,48.2,0,29,1548
2023-10-09,SKU020,2839,683,0,29.1,0,28,2049
2023-10-16,SKU020,2452,359,0,47.8,0,4,1077
2023-10-23,SKU020,2086,362,0,40.3,0,16,1086
2023-10-30,SKU020,7276,968,6174,52.6,0,73,2904
2023-11-06,SKU020,6628,575,0,80.7,0,39,1725
2023-11-13,SKU020,6023,566,0,74.5,0,54,1698
2023-11-20,SKU020,5579,390,0,100.1,0,23,1170
2023-11-27,SKU020,5028,528,0,66.7,0,12,1584
2023-12-04,SKU020,4304,712,0,42.3,0,56,2136
2023-12-11,SKU020,3721,527,0,49.4,0,18,1581
2023-12-18,SKU020,3248,455,0,50.0,0,36,1365
2023-12-25,SKU020,2764,448,0,43.2,0,38,1344
2024-01-01,SKU020,2264,462,0,34.3,0,21,1386
2024-01-08,SKU020,1894,349,0,38.0,0,10,1047
2024-01-15,SKU020,1319,565,0,16.3,0,19,1695
2024-01-22,SKU020,5866,653,5219,62.9,0,3,1959
2024-01-29,SKU020,5254,609,0,60.4,0,76,1827
2024-02-05,SKU020,4682,496,0,66.1,0,12,1488
2024-02-12,SKU020,4146,524,0,55.4,0,45,1572
2024-02-19,SKU020,3474,627,0,38.8,0,32,1881
2024-02-26,SKU020,3143,299,0,73.6,0,7,897
2024-03-04,SKU020,2633,503,0,36.6,0,20,1509
2024-03-11,SKU020,2336,277,0,59.0,0,13,831
2024-03-18,SKU020,1629,694,0,16.4,0,5,2082
2024-03-25,SKU020,6722,754,5852,62.4,0,62,2262
2024-04-01,SKU020,6280,380,0,115.7,0,1,1140
2024-04-08,SKU020,5866,413,0,99.4,0,46,1239
2024-04-15,SKU020,5347,473,0,79.1,0,66,1419
2024-04-22,SKU020,4517,764,0,41.4,0,62,2292
2024-04-29,SKU020,3489,966,0,25.3,0,41,2898
2024-05-06,SKU020,3079,369,0,58.4,0,43,1107
2024-05-13,SKU020,2221,815,0,19.1,0,21,2445
2024-05-20,SKU020,7386,860,6046,60.1,0,32,2580
2024-05-27,SKU020,7101,253,0,196.5,0,86,759
2024-06-03,SKU020,0,0,0,365.0,1,0,50
2024-06-10,SKU020,1,0,0,365.0,1,0,50
2024-06-17,SKU020,0,341,1811,0.0,1,0,1023
2024-06-24,SKU020,1306,268,1574,34.1,0,19,804
2024-07-01,SKU020,3730,628,3071,41.6,0,6,1884
2024-07-08,SKU020,3252,472,0,48.2,0,2,1416
2024-07-15,SKU020,2724,526,0,36.3,0,32,1578
2024-07-22,SKU020,1810,882,0,14.4,0,26,2646
2024-07-29,SKU020,3996,644,2856,43.4,0,55,1932
2024-08-05,SKU020,3429,512,0,46.9,0,35,1536
2024-08-12,SKU020,2890,504,0,40.1,0,32,1512
2024-08-19,SKU020,2269,589,0,27.0,0,6,1767
2024-08-26,SKU020,6085,947,4769,45.0,0,14,2841
2024-09-02,SKU020,5597,474,0,82.7,0,77,1422
2024-09-09,SKU020,5038,482,0,73.2,0,10,1446
2024-09-16,SKU020,4246,782,0,38.0,0,0,2346
2024-09-23,SKU020,3771,475,0,55.6,0,51,1425
2024-09-30,SKU020,3178,542,0,41.0,0,4,1626
2024-10-07,SKU020,2503,671,0,26.1,0,25,2013
2024-10-14,SKU020,2138,340,0,44.0,0,28,1020
2024-10-21,SKU020,1585,525,0,21.1,0,18,1575
2024-10-28,SKU020,6434,698,5565,64.5,0,6,2094
2024-11-04,SKU020,5652,776,0,51.0,0,17,2328
2024-11-11,SKU020,5258,377,0,97.6,0,25,1131
2024-11-18,SKU020,4199,1034,0,28.4,0,50,3102
2024-11-25,SKU020,3688,461,0,56.0,0,47,1383
2024-12-02,SKU020,3358,283,0,83.1,0,32,849
2024-12-09,SKU020,10382,1118,8174,65.0,0,87,3354
